Price,Make,Location,Age,Odometer,FuelType,Transmission,OwnerType,Mileage,EngineCC,PowerBhp
14.5,audia4,Kolkata,7,60001,Diesel,Automatic,First,17.11,1968,174.33
5.25,marutiswift,Jaipur,6,75074,Diesel,Manual,First,23.4,1248,74
1.2,tataindica,Kolkata,8,80000,Diesel,Manual,Second,22.3,1248,74
4.95,toyotainnova,Jaipur,14,147350,Diesel,Manual,Second,12.99,2494,100.6
7.5,renaultduster,Hyderabad,7,60000,Diesel,Manual,First,19.64,1461,108.45
48,mercedesbenzeclass,Kolkata,5,7501,Petrol,Automatic,First,10,2996,333
4.45,hondaamaze,Delhi,5,58000,Diesel,Manual,First,25.8,1498,98.6
59.65,mercedesbenzgle,Coimbatore,2,29277,Diesel,Automatic,First,11.57,2987,254.79
4.38,marutiritz,Kochi,5,57034,Diesel,Manual,First,23.2,1248,73.94
7.9,maruticiaz,Kochi,4,40810,Diesel,Manual,First,28.09,1248,88.5
1.88,hyundaisantro,Bangalore,12,35268,Petrol,Manual,Second,17.2,1086,62
10.5,bmw5,Mumbai,12,81000,Diesel,Automatic,Second,18.48,2359.43,209.25
7.29,marutibaleno,Coimbatore,2,34630,Petrol,Automatic,First,21.4,1197,83.1
6,fordfiesta,Hyderabad,8,45122,Diesel,Manual,First,23.5,1498,88.7
6.7,mahindraxuv500,Chennai,9,126000,Diesel,Manual,Third,16,2179,140
1.5,marutialto,Jaipur,11,63000,Petrol,Manual,First,19.7,796,46.3
23.8,minicooper,Kochi,4,32298,Diesel,Automatic,First,20.7,1496,113.98
7.77,mahindraxuv500,Kochi,6,63288,Diesel,Manual,First,15.1,2179,140
3.32,hyundaisantro,Coimbatore,8,43337,Petrol,Manual,First,17.92,1086,62.1
4.94,marutiswift,Kochi,5,46561,Diesel,Manual,First,22.9,1248,74
11,mercedesbenza,Delhi,7,34000,Diesel,Automatic,Second,20,2143,107.3
3.4,renaultkwid,Hyderabad,4,48000,Petrol,Manual,First,25.17,799,53.3
4.17,marutiswift,Kochi,7,56263,Diesel,Manual,First,22.9,1248,74
1.25,marutizen,Hyderabad,15,84060,Petrol,Manual,Second,17.3,993,60
5.45,hyundaigrand,Mumbai,4,9000,Petrol,Automatic,First,18.9,1197,82
2.59,tatamanza,Jaipur,8,79000,Diesel,Manual,First,21.12,1248,88.8
12.01,mahindraxuv500,Pune,5,87900,Diesel,Manual,First,16,2179,140
2.45,marutiswift,Delhi,10,72425,Petrol,Manual,Second,17.5,1197,85.8
29,audiq3,Bangalore,5,38000,Diesel,Automatic,First,15.73,1968,174.33
2.4,fordfiesta,Hyderabad,12,83000,Diesel,Manual,Second,17.8,1399,74.27
11.99,mercedesbenznewclass,Hyderabad,10,107000,Diesel,Automatic,First,14.84,2143,170
7.9,hondacity,Delhi,5,51000,Petrol,Automatic,First,18,1497,117.3
6.25,toyotainnova,Pune,10,140000,Diesel,Manual,Third,12.8,2494,102
1.8,chevroletbeat,Pune,9,48000,Petrol,Manual,Second,18.6,1199,79.4
2.8,marutiwagonr,Delhi,7,62000,CNG,Manual,First,26.6,998,58.16
4.9,hondajazz,Mumbai,5,31000,Petrol,Manual,First,18.7,1199,88.7
2.25,nissanmicra,Jaipur,10,75055,Petrol,Manual,First,18.06,1198,75
8.89,maruticiaz,Coimbatore,3,51210,Petrol,Automatic,First,19.12,1373,91.1
15,toyotafortuner,Mumbai,8,87000,Diesel,Automatic,First,12.55,2982,168.5
5.65,fordaspire,Kolkata,2,17000,Diesel,Manual,First,26.1,1498,99
7,marutiertiga,Jaipur,6,57000,Diesel,Manual,First,20.77,1248,88.8
2.95,marutialto,Hyderabad,4,9370,Petrol,Manual,First,22.74,796,47.3
3.3,hondabrio,Chennai,7,53226,Petrol,Manual,First,19.4,1198,86.8
3.5,hyundaiverna,Hyderabad,10,120000,Diesel,Manual,Second,16.2,1493,110
2.3,hondacity,Jaipur,13,75055,Petrol,Manual,First,12.8,1493,100
13.69,hyundaicreta,Coimbatore,3,37247,Diesel,Manual,First,19.67,1582,126.2
3.1,toyotaetios,Delhi,7,64000,Diesel,Manual,First,23.59,1364,67.06
12.75,hyundaisonata,Mumbai,6,12000,Petrol,Manual,First,13.44,2359,198.25
13.75,hyundaicreta,Pune,3,40158,Diesel,Manual,First,19.67,1582,126.2
6.75,hondajazz,Chennai,3,11000,Petrol,Manual,First,18.7,1199,88.7
5.25,volkswagenvento,Chennai,6,70010,Diesel,Manual,First,20.54,1598,103.6
8.75,mahindraxuv500,Mumbai,5,82000,Diesel,Manual,First,16,2179,140
8.87,mahindratuv,Kochi,3,57259,Diesel,Manual,First,18.49,1493,100
6.5,hondaaccord,Bangalore,10,84000,Petrol,Automatic,Second,11.1,2354,142
4.5,marutiertiga,Pune,8,168000,Diesel,Manual,First,20.77,1248,88.76
12.5,mahindrassangyong,Hyderabad,8,73670,Diesel,Manual,First,12.83,2696,162
16.8,toyotafortuner,Delhi,6,89540,Diesel,Automatic,First,12.55,2982,168.5
8.75,marutiertiga,Hyderabad,4,85423,Diesel,Manual,First,20.77,1248,88.8
8.5,hyundaielantra,Pune,7,48823,Diesel,Automatic,First,19.5,1582,126.24
2.21,hyundaii10,Kolkata,9,35082,Petrol,Manual,First,20.36,1197,78.9
1.6,marutiomni,Jaipur,8,126000,Petrol,Manual,First,16.8,796,34.2
6.25,hondaamaze,Delhi,4,19000,Petrol,Automatic,First,15.5,1198,86.7
2.25,hondacivic,Mumbai,13,69000,Petrol,Automatic,Second,12.9,1799,130
25.75,mercedesbenzcla,Kochi,1,29836,Diesel,Automatic,First,17.9,2143,136
6.75,skodasuperb,Ahmedabad,10,48002,Petrol,Manual,Second,13.14,1798,157.8
6.25,maruticiaz,Ahmedabad,5,52324,Diesel,Manual,First,28.09,1248,88.5
5.1,fordecosport,Delhi,7,65000,Diesel,Manual,First,22.7,1498,89.84
10.75,mercedesbenzmclass,Mumbai,11,66000,Diesel,Automatic,Second,8.7,2987,224.34
5.7,hyundaigrand,Hyderabad,4,75700,Diesel,Manual,First,24,1120,70
5.95,volkswagenvento,Bangalore,7,43000,Diesel,Manual,First,20.5,1598,105
2.4,chevroletbeat,Kochi,8,42706,Diesel,Manual,First,25.44,936,56.3
3.49,mahindraquanto,Mumbai,7,35000,Diesel,Manual,First,17.21,1493,100
4,hyundaii10,Hyderabad,9,54348,Petrol,Automatic,First,19.2,1197,80
3.85,toyotaetios,Delhi,7,84000,Diesel,Manual,First,23.59,1364,67.04
3.95,toyotacorolla,Mumbai,10,63298,Petrol,Automatic,First,14.53,1794,138.1
3,hyundaii10,Jaipur,7,75049,Petrol,Manual,Second,20.36,1197,78.9
6.7,fordfigo,Kochi,2,24237,Petrol,Manual,First,18.16,1196,86.8
6.14,marutiritz,Coimbatore,4,22767,Petrol,Manual,First,18.5,1197,85.8
4.4,hyundaii20,Bangalore,8,58000,Petrol,Automatic,Second,15,1396,98.6
4.25,marutiswift,Pune,3,57000,Diesel,Manual,First,26.59,1248,74
25.93,bmw7,Kochi,10,50161,Petrol,Automatic,First,8.77,4395,402
7,marutiscross,Kolkata,4,45000,Diesel,Manual,First,22.7,1598,118
25.12,toyotafortuner,Coimbatore,3,68319,Diesel,Automatic,First,12.55,2982,168.5
4.45,hyundaieon,Kochi,3,30711,Petrol,Manual,First,20.3,998,68.05
2.4,hyundaii20,Kolkata,9,38277,Diesel,Manual,First,21.9,1396,90
4.33,volkswagenvento,Pune,8,115000,Diesel,Manual,Second,20.54,1598,103.6
6.93,marutiswift,Coimbatore,3,46849,Petrol,Automatic,First,18.5,1197,83.14
4.25,hyundaii20,Ahmedabad,6,64000,Diesel,Manual,First,21.9,1396,90
12.5,mercedesbenzeclass,Pune,10,130923,Diesel,Automatic,First,14.21,2143,203
4.9,hyundaigrand,Chennai,5,15000,Petrol,Manual,First,18.9,1197,82
4.5,hyundaii20,Mumbai,6,32720,Diesel,Manual,First,23,1396,90
3,renaultkwid,Jaipur,4,12500,Petrol,Manual,First,25.17,799,53.3
5.8,hyundaixcent,Chennai,5,59800,Petrol,Automatic,First,16.9,1197,82
3.33,volkswagenvento,Pune,9,54211,Petrol,Manual,First,15.04,1598,103.6
6.62,chevroletcruze,Kochi,5,62242,Diesel,Automatic,First,14.39,1998,163.7
5.75,nissanterrano,Mumbai,5,54000,Diesel,Manual,Second,19.01,1461,108.5
6.2,hyundaiverna,Hyderabad,8,65000,Diesel,Manual,First,22.32,1582,126.32
3.5,maruticelerio,Chennai,5,55000,Petrol,Automatic,First,23.1,998,67.04
2,marutiwagonr,Pune,10,71000,Petrol,Manual,First,18.9,998,67.1
4,hyundaii20,Chennai,8,70000,Diesel,Manual,First,21.9,1396,88.8
9.5,audia4,Mumbai,9,53000,Petrol,Automatic,First,12.3,1781,163.2
17.5,bmwx1,Mumbai,7,43000,Diesel,Automatic,First,17.05,1995,184
6.11,skodarapid,Mumbai,5,54000,Petrol,Automatic,First,14.3,1598,103.52
3.75,hyundaii10,Ahmedabad,6,51000,Petrol,Manual,First,20.36,1197,78.9
6.2,mitsubishipajero,Hyderabad,13,78000,Diesel,Manual,Second,10.5,2835,107.2
6.15,hondacity,Mumbai,6,25000,Diesel,Manual,First,26,1498,98.6
2.4,marutialto,Pune,8,12600,Petrol,Manual,First,20.92,998,67.1
2.15,marutiswift,Pune,11,80000,Diesel,Manual,Fourth +ACY- Above,17.8,1248,75
3.75,hyundaigrand,Kolkata,4,21000,Petrol,Manual,First,18.9,1197,82
2.15,fordfigo,Mumbai,9,32000,Petrol,Manual,Second,15.6,1196,70
4.75,hyundaigrand,Bangalore,5,50000,Petrol,Manual,First,18.9,1197,81.86
2.45,marutisx4,Mumbai,10,47500,Petrol,Manual,First,15.5,1586,103.3
11.15,hondacity,Mumbai,3,7500,Petrol,Manual,First,17.4,1497,117.3
8.9,renaultduster,Jaipur,4,68163,Diesel,Automatic,First,19.6,1461,108.45
4.35,hondaamaze,Ahmedabad,6,61000,Diesel,Manual,First,25.8,1498,98.6
12,toyotainnova,Jaipur,5,100000,Diesel,Manual,Second,12.99,2494,100.6
8.5,bmw3,Mumbai,11,61500,Diesel,Automatic,Second,16.07,1995,181
4.27,hyundaii10,Kochi,3,42883,Petrol,Manual,First,19.81,1086,68.05
4.25,renaultduster,Jaipur,8,97000,Diesel,Manual,Second,20.45,1461,83.8
9.25,mitsubishioutlander,Bangalore,10,39525,Petrol,Automatic,First,11.3,2360,170
8.61,marutivitarabrezza,Kochi,3,35384,Diesel,Manual,First,24.3,1248,88.5
28,mercedesbenzrclass,Hyderabad,10,46000,Diesel,Automatic,First,11.8,2987,261
9.25,fordecosport,Coimbatore,2,32189,Diesel,Manual,First,23,1498,98.96
8.6,hyundaiverna,Chennai,4,27000,Diesel,Automatic,First,19.08,1582,126.2
7.53,volkswagenpolo,Coimbatore,2,22734,Petrol,Manual,First,16.47,1198,74
5.75,renaultduster,Mumbai,6,58002,Diesel,Manual,First,19.64,1461,108.45
4.15,hondabrio,Chennai,8,31500,Petrol,Automatic,First,16.5,1198,86.8
5.84,fordfigo,Coimbatore,3,30933,Petrol,Manual,First,18.16,1196,86.8
16.5,audia6,Kolkata,8,27090,Diesel,Automatic,First,18.53,1968,187.74
43,bmwx5,Mumbai,5,29500,Diesel,Automatic,First,15.97,2993,258
3.55,hyundaii10,Pune,7,45000,Petrol,Manual,First,20.36,1197,78.9
8.9,hyundaii20,Hyderabad,2,11691,Petrol,Manual,First,18.6,1197,81.83
2.5,skodaoctavia,Hyderabad,14,121000,Diesel,Manual,Second,16.4,1896,90
3.85,hyundaiverna,Hyderabad,10,118077,Diesel,Manual,First,16.2,1493,110
7.5,hyundaiverna,Chennai,8,36300,Petrol,Automatic,Third,17.1,1591,121.4
1.8,hyundaigetz,Mumbai,15,90000,Petrol,Manual,Second,15.3,1341,61
2.25,fordfigo,Chennai,10,78000,Diesel,Manual,First,20,1399,68
24.25,audia6,Mumbai,5,42000,Diesel,Automatic,First,17.68,1968,174.33
4.35,volkswagenpolo,Mumbai,5,27000,Petrol,Manual,First,16.47,1198,74
11.5,bmwx1,Kolkata,8,22000,Diesel,Automatic,First,17.05,1995,184
4.75,hondacity,Kolkata,6,49000,Petrol,Manual,First,17.4,1497,117.3
4.99,hyundaii20,Hyderabad,8,42600,Diesel,Manual,First,23,1396,90
9.15,hondajazz,Coimbatore,2,12794,Petrol,Automatic,First,19,1199,88.7
2.35,marutiswift,Jaipur,14,125000,Petrol,Manual,Fourth +ACY- Above,16.1,1240.47,77.88
13.99,hondacrv,Hyderabad,6,88046,Petrol,Automatic,First,10.1,2354,152
19.75,mercedesbenza,Bangalore,6,8000,Diesel,Automatic,Second,20,2143,107.3
16.77,mahindraxuv500,Coimbatore,2,82739,Diesel,Automatic,First,16,2179,140
2.5,mahindrabolero,Bangalore,14,193000,Diesel,Manual,Third,13.6,2523,63
3.65,renaultscala,Mumbai,7,7000,Petrol,Automatic,First,17.97,1498,99.6
23.5,landroverfreelander,Ahmedabad,8,60000,Diesel,Automatic,Second,12.35,2179,187.74
3.11,marutialto,Pune,3,38000,Petrol,Manual,First,22.74,796,47.3
4.57,toyotaetios,Kochi,7,56344,Petrol,Manual,First,17.6,1496,88.73
5.32,hyundaii20,Mumbai,6,17858,Petrol,Manual,First,17,1197,80
3.2,hyundaii10,Hyderabad,8,53000,Petrol,Manual,First,20.36,1197,78.9
5.63,marutiswift,Kochi,4,67906,Diesel,Manual,First,25.2,1248,74
3,hyundaieon,Hyderabad,5,19000,Petrol,Manual,First,21.1,814,55.2
9.25,bmw3,Mumbai,10,67000,Diesel,Automatic,Second,22.69,1995,190
1.2,tataindigo,Delhi,9,80000,Diesel,Manual,First,23.57,1396,70
2.15,marutialto,Delhi,5,61000,Petrol,Manual,First,22.74,796,47.3
3.05,volkswagenpolo,Pune,10,39000,Diesel,Manual,First,22.07,1199,73.9
11.5,toyotacorolla,Ahmedabad,6,59000,Petrol,Automatic,First,14.28,1798,138.03
2.3,hyundaisantro,Hyderabad,12,80931,Petrol,Manual,First,17.92,1086,62.1
4.95,marutiswift,Kolkata,4,34000,Petrol,Manual,First,20.4,1197,81.8
4.75,renaultscala,Hyderabad,7,130000,Diesel,Manual,First,21.64,1461,84.8
10.15,marutivitarabrezza,Coimbatore,2,52380,Diesel,Manual,First,24.3,1248,88.5
2.65,nissanmicra,Kolkata,9,44000,Petrol,Manual,First,18.06,1198,75
3.8,fordfigo,Hyderabad,5,84000,Diesel,Manual,First,20,1399,68.05
16.68,hondacrv,Kochi,3,41697,Petrol,Automatic,First,13.1,1997,141.1
5,nissanterrano,Pune,6,163000,Diesel,Manual,First,19.01,1461,108.5
3.75,toyotaetios,Chennai,9,42000,Petrol,Manual,Second,17.71,1197,78.9
4.11,hyundaii20,Jaipur,7,129000,Diesel,Manual,Third,21.27,1396,88.76
4.25,fordfigo,Chennai,5,32200,Petrol,Manual,Second,18.16,1196,86.8
3.45,mitsubishipajero,Mumbai,16,129000,Diesel,Manual,First,10.5,2835,107.2
22.5,audia4,Bangalore,6,40000,Diesel,Automatic,First,17.11,1968,174.33
4.5,toyotainnova,Delhi,14,150000,Petrol,Manual,First,12.4,1998,132
0.9,chevroletaveo,Jaipur,13,140000,Petrol,Manual,First,15.26,1150,74.9
1.85,hyundaigetz,Hyderabad,14,63181,Petrol,Manual,First,15.3,1341,83
3.25,hondaamaze,Kolkata,7,39575,Diesel,Manual,First,25.8,1498,98.6
3.1,marutiswift,Pune,10,63600,Diesel,Manual,Second,17.8,1248,77.88
7.34,fordecosport,Coimbatore,6,70374,Diesel,Manual,First,22.7,1498,89.84
4.25,volkswagencrosspolo,Kolkata,5,26256,Diesel,Manual,First,20.14,1498,88.5
6.45,hyundaielite,Delhi,4,13460,Petrol,Manual,First,18.6,1197,81.86
10.75,toyotainnova,Chennai,9,122000,Diesel,Manual,Second,12.8,2494,102
27.75,mercedesbenzmclass,Kolkata,5,58589,Diesel,Automatic,First,15.26,2143,203.2
0.99,marutiwagonr,Jaipur,15,115000,Petrol,Manual,Second,17.3,1061,64
24,fordendeavour,Pune,4,75000,Diesel,Automatic,First,12.62,2198,158
6.1,hyundaielite,Jaipur,4,30292,Petrol,Manual,First,18.6,1197,81.86
8.25,hondawrv,Ahmedabad,3,32248,Petrol,Manual,First,17.5,1199,88.7
4.65,volkswagenpolo,Bangalore,7,74000,Petrol,Manual,First,16.47,1198,73.9
9.75,hondacrv,Mumbai,6,56100,Petrol,Manual,First,13.7,1997,153.86
4.4,hyundaigrand,Bangalore,6,61325,Petrol,Manual,First,18.9,1197,81.86
3.99,marutiswift,Kolkata,6,33000,Petrol,Manual,First,19.1,1197,85.8
45.73,bmw5,Coimbatore,4,18090,Diesel,Automatic,First,16.2,2993,258
5.27,fordecosport,Kochi,6,71390,Diesel,Manual,First,22.7,1498,89.84
3.5,marutiwagonr,Mumbai,6,41000,CNG,Manual,First,26.2,998,58.2
7.25,hondacity,Ahmedabad,4,67000,Diesel,Manual,First,26,1498,98.6
1.6,tataindigo,Chennai,12,99000,Diesel,Manual,Second,17,1405,70
6,renaultduster,Pune,6,142000,Diesel,Manual,Second,19.01,1461,108.45
3,hyundaii10,Chennai,10,26966,Petrol,Manual,First,20.36,1197,78.9
4.95,hondajazz,Mumbai,5,27628,Petrol,Manual,First,18.7,1199,88.7
8.99,marutisx4,Hyderabad,4,82497,Diesel,Manual,First,23.65,1248,88.5
1.85,hondaaccord,Mumbai,13,86000,Petrol,Manual,Third,11.9,2354,144
6.16,volkswagenpolo,Coimbatore,4,26981,Petrol,Manual,First,16.47,1198,73.9
3.5,marutiritz,Hyderabad,10,110471,Diesel,Manual,First,21.1,1248,73.9
4.5,hondaamaze,Jaipur,6,69000,Petrol,Manual,First,19.5,1199,88.76
7.75,hyundaii20,Hyderabad,3,12000,Petrol,Manual,First,18.6,1197,81.83
6.6,renaultduster,Hyderabad,6,77500,Diesel,Manual,First,20.45,1461,83.8
4.98,hyundaigrand,Kochi,6,48031,Petrol,Manual,First,18.9,1197,82
9.75,bmw3,Chennai,12,170000,Diesel,Automatic,Third,16.07,1995,181
5.55,fordecosport,Mumbai,6,69565,Diesel,Manual,First,22.7,1498,89.84
10.3,volkswagenvento,Hyderabad,4,45492,Diesel,Automatic,First,21.5,1498,108.5
7.5,hondaaccord,Chennai,9,85000,Petrol,Automatic,Second,11.7,2354,177.6
1.8,chevroletaveo,Hyderabad,12,55902,Petrol,Manual,First,14.49,1399,92.7
6.25,volkswagenpolo,Hyderabad,3,18500,Petrol,Manual,First,16.2,1199,74
6.8,mahindraxylo,Hyderabad,5,129750,Diesel,Manual,Second,14.95,2489,93.7
3,hyundaii10,Hyderabad,11,50902,Petrol,Automatic,First,19.2,1197,80
11.6,mahindraxuv500,Coimbatore,5,84725,Diesel,Manual,First,15.1,2179,140
6.95,hyundaielantra,Mumbai,7,40000,Diesel,Manual,Second,22.7,1582,126.24
3.5,volkswagenpassat,Mumbai,10,60000,Petrol,Manual,Third,14.3,1798,160
5.5,hyundaigrand,Coimbatore,6,33496,Petrol,Manual,First,18.9,1197,81.86
5.65,hyundaii20,Mumbai,5,25000,Petrol,Manual,First,18.6,1197,81.83
3.25,chevroletenjoy,Ahmedabad,7,71000,Diesel,Manual,First,18.2,1248,73.8
7.72,skodarapid,Coimbatore,5,20826,Petrol,Automatic,First,14.3,1598,103.6
12,hyundaicreta,Pune,4,42244,Diesel,Manual,First,19.67,1582,126.2
1.55,chevroletbeat,Jaipur,7,98598,Diesel,Manual,First,25.44,936,57.6
10.75,toyotafortuner,Delhi,9,62100,Diesel,Manual,First,11.5,2982,171
6.72,hyundaii20,Coimbatore,4,44238,Petrol,Manual,First,18.6,1197,81.83
28.55,audiq7,Coimbatore,8,91743,Diesel,Automatic,First,12.07,2967,241.4
75,porschepanamera,Bangalore,7,19828,Diesel,Automatic,Second,17.85,2967,300
10.49,hondacity,Hyderabad,4,36891,Petrol,Manual,First,17.8,1497,117.3
3.8,mahindraquanto,Hyderabad,8,90049,Diesel,Manual,First,17.21,1493,100
18.5,audia4,Ahmedabad,8,74002,Diesel,Automatic,First,16.55,1968,140
6,hyundaisonata,Kolkata,7,41000,Petrol,Automatic,First,12.37,2359,198.25
5.5,hyundaiverna,Hyderabad,8,83678,Diesel,Manual,First,22.32,1582,126.32
2.3,marutiwagonr,Pune,10,91000,Petrol,Manual,First,18.9,998,67.1
8.7,marutiertiga,Jaipur,4,50000,Diesel,Manual,First,24.52,1248,88.5
4.95,hyundaixcent,Delhi,5,58000,Diesel,Manual,First,24.4,1120,71.01
4.25,marutiswift,Jaipur,8,80000,Diesel,Manual,First,22.9,1248,74
10.94,mahindraxuv500,Kochi,3,41290,Diesel,Manual,Second,16,2179,140
21.26,bmw5,Delhi,7,65000,Diesel,Automatic,First,22.48,1995,190
11.5,toyotacorolla,Bangalore,4,16471,Petrol,Manual,Second,14.28,1798,138.03
6,hyundaii20,Pune,5,54339,Diesel,Manual,Second,22.54,1396,88.73
4.1,mahindrakuv,Hyderabad,4,24025,Petrol,Manual,First,18.15,1198,82
2.01,marutialto,Kolkata,7,24027,Petrol,Manual,First,24.7,796,47.3
2.6,fiatpuntoevo,Hyderabad,10,59270,Petrol,Manual,First,15.7,1172,67
2.35,marutiwagonr,Kolkata,8,40000,Petrol,Manual,First,18.9,998,67.1
9.15,mitsubishipajero,Bangalore,8,155566,Diesel,Manual,Second,9.5,2835,118.6
2.9,hondabrio,Chennai,7,42320,Petrol,Manual,First,19.4,1198,86.8
9.18,hyundaii20,Coimbatore,3,24153,Diesel,Manual,Second,22.54,1396,88.73
11.45,hyundaicreta,Mumbai,4,27000,Petrol,Automatic,First,13,1591,121.3
2.1,marutialto,Hyderabad,8,92000,CNG,Manual,Second,26.83,796,38.4
5.53,hondaamaze,Kochi,3,61795,Petrol,Manual,First,17.8,1198,86.7
3.75,mahindrakuv,Chennai,4,13500,Petrol,Manual,First,18.15,1198,82
12.5,hondacity,Pune,2,4500,Petrol,Automatic,First,18,1497,117.3
15.5,mahindraxuv500,Mumbai,3,23000,Diesel,Automatic,First,16,2179,140
2.1,hyundaisantro,Pune,9,65400,Petrol,Manual,First,17.2,1086,62.28
14.5,mercedesbenznewclass,Mumbai,7,80578,Diesel,Automatic,Second,14.84,2143,170
12.46,renaultduster,Coimbatore,3,42646,Diesel,Automatic,First,19.6,1461,108.45
5.25,volkswagenpolo,Bangalore,6,30000,Petrol,Manual,Second,16.47,1198,74
14.5,bmw5,Delhi,8,90000,Diesel,Automatic,First,18.48,2359.43,209.25
25,mercedesbenzs,Bangalore,11,98000,Diesel,Automatic,Second,13.5,2987,282
2.66,hyundaisantro,Kochi,8,66400,Petrol,Manual,First,17.2,1077.42,62.28
45,jaguarxj,Hyderabad,8,50000,Diesel,Automatic,First,12.9,2993,271.23
5.1,marutiswift,Jaipur,5,63310,Diesel,Manual,First,28.4,1248,74
3.5,hondaamaze,Delhi,6,66000,Diesel,Manual,First,25.8,1498,98.6
12.5,bmw3,Ahmedabad,9,74000,Diesel,Automatic,Second,16.07,1995,181
5.55,hyundaiverna,Hyderabad,8,93000,Diesel,Manual,First,23.5,1396,88.7
19.48,toyotafortuner,Delhi,5,70000,Diesel,Automatic,First,11.5,2982,169
3.91,marutiswift,Ahmedabad,8,48772,Petrol,Manual,First,18.6,1197,85.8
2.19,chevroletbeat,Chennai,10,66000,Petrol,Manual,First,18.6,1199,79.4
6.89,hyundaigrand,Coimbatore,3,27417,Petrol,Automatic,First,18.9,1197,82
3.47,fordfigo,Coimbatore,9,51593,Petrol,Manual,Second,15.6,1196,70
3.25,nissanteana,Mumbai,12,86340,Petrol,Automatic,Second,9.1,2349,179.5
2.85,marutiswift,Pune,10,75000,Petrol,Manual,First,16.1,1298,88.2
25.64,audia4,Coimbatore,4,39237,Diesel,Automatic,First,17.11,1968,174.33
10.28,hondacity,Kochi,2,11966,Petrol,Manual,First,16.8,1497,116.3
6.3,hondajazz,Hyderabad,5,37000,Petrol,Manual,First,18.2,1199,88.7
4.75,volkswagenpolo,Chennai,6,70920,Diesel,Manual,First,20.14,1498,88.8
5.8,nissanterrano,Hyderabad,7,65280,Diesel,Manual,First,19.87,1461,83.14
44.5,landroverdiscovery,Hyderabad,4,62000,Diesel,Automatic,First,12.51,2179,187.7
4.65,hyundaii20,Kochi,6,44525,Petrol,Manual,First,18.5,1197,82.9
3.6,hondacity,Jaipur,11,86863,Petrol,Manual,First,17,1497,118
12.25,mahindraxuv500,Hyderabad,5,102626,Diesel,Manual,First,16,2179,140
20,jeepcompass,Jaipur,3,45000,Diesel,Manual,First,16.3,1956,170
16,mahindraxuv500,Jaipur,3,22000,Diesel,Manual,First,16,2179,140
6.21,mahindrascorpio,Coimbatore,9,108905,Diesel,Automatic,Second,11.79,2179,120
3.25,datsungo,Kolkata,4,12800,Petrol,Manual,First,19.44,1198,67
9.75,mahindrascorpio,Kolkata,4,32000,Diesel,Manual,First,15.4,2179,120
4.45,hondaamaze,Mumbai,6,39000,Petrol,Automatic,First,15.5,1198,86.7
12,hondacity,Pune,3,42000,Diesel,Manual,First,25.6,1498,98.6
0.8,tataindigo,Chennai,12,73000,Petrol,Manual,First,14.4,1396,65
5.95,hyundaigrand,Chennai,2,48000,Diesel,Manual,First,24,1186,73.97
3,marutialto,Pune,5,18000,CNG,Manual,First,33.44,796,40.3
5.25,hyundaiverna,Kolkata,6,19000,Petrol,Manual,First,17.43,1396,105.5
22.2,toyotainnovacrysta,Coimbatore,1,33598,Diesel,Manual,First,13.68,2393,147.8
13.5,bmwx1,Jaipur,8,63000,Diesel,Automatic,First,17.05,1995,184
13.5,volkswagenjetta,Chennai,5,48000,Diesel,Automatic,First,16.96,1968,138.03
3.47,fordfigo,Delhi,6,66000,Diesel,Manual,First,20,1399,68.05
9.5,mahindrassangyong,Ahmedabad,7,80000,Diesel,Automatic,Second,11.18,2696,184
4.8,volkswagenvento,Chennai,9,37000,Petrol,Manual,First,15.04,1598,103.6
6.54,skodarapid,Kochi,4,35058,Petrol,Manual,First,15,1598,103.52
3.1,volkswagenpolo,Delhi,8,52000,Petrol,Manual,First,16.47,1198,73.9
7.99,marutiscross,Hyderabad,5,61313,Diesel,Manual,First,23.65,1248,88.5
3.3,toyotacorolla,Kolkata,11,45000,Petrol,Manual,Second,14.53,1798,138.1
8.75,marutiertiga,Bangalore,5,74000,Diesel,Manual,First,20.77,1248,88.8
4.19,hyundaii10,Hyderabad,7,89000,Petrol,Automatic,First,19.2,1197,80
30.77,mercedesbenzcla,Kochi,1,13414,Diesel,Automatic,First,17.9,2143,136
2.11,hondacity,Jaipur,14,95000,Petrol,Manual,Second,16.9,1497,100
6.25,mahindrakuv,Jaipur,2,15900,Petrol,Manual,First,18.15,1198,82
11.4,toyotafortuner,Delhi,9,151000,Diesel,Manual,First,11.5,2982,171
5.2,hondacity,Bangalore,9,65000,Petrol,Manual,First,17,1497,118
39.84,audia6,Coimbatore,3,36824,Diesel,Automatic,First,18.53,1968,187.74
4.45,fordfigo,Coimbatore,7,65287,Diesel,Manual,First,20,1399,68.05
19.5,mercedesbenzgla,Kolkata,6,52000,Diesel,Automatic,First,17.9,2143,136
1.75,chevroletaveo,Hyderabad,13,33000,Petrol,Manual,First,15.26,1150,74.9
5.1,fordfigo,Hyderabad,4,71000,Diesel,Manual,First,25.83,1498,99
6.8,hyundaielantra,Delhi,7,71000,Diesel,Automatic,First,22.7,1582,126.2
5.74,marutibaleno,Kolkata,4,20000,Petrol,Automatic,First,21.4,1197,83.1
3.3,marutiswift,Hyderabad,10,71000,Petrol,Manual,First,16.1,1197,85
32,mercedesbenzclsclass,Hyderabad,10,29000,Diesel,Automatic,First,9.9,3498,271.72
35,bmw3,Ahmedabad,4,27000,Diesel,Automatic,First,21.76,1995,190
